Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2014","2014","kcal/cap/d","51.6","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2015","2015","kcal/cap/d","50.36","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2016","2016","kcal/cap/d","52.36","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2017","2017","kcal/cap/d","54.33","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2018","2018","kcal/cap/d","55.56","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2019","2019","kcal/cap/d","56.39","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2020","2020","kcal/cap/d","55.8","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2744","Eggs","2021","2021","kcal/cap/d","55.08","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2010","2010","million Kcal","5562741.39","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2011","2011","million Kcal","5585721.04","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2012","2012","million Kcal","5744665.71","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2013","2013","million Kcal","5928386.87","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2014","2014","million Kcal","6064733.9","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2015","2015","million Kcal","5967328.35","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2016","2016","million Kcal","6253884.2","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2017","2017","million Kcal","6540069.83","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2018","2018","million Kcal","6735514.99","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2019","2019","million Kcal","6881354.43","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2020","2020","million Kcal","6842366.77","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2744","Eggs","2021","2021","million Kcal","6775520.59","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2010","2010","g/cap/d","4.39","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2011","2011","g/cap/d","4.37","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2012","2012","g/cap/d","4.46","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2013","2013","g/cap/d","4.56","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2014","2014","g/cap/d","4.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2015","2015","g/cap/d","4.52","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2016","2016","g/cap/d","4.7","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2017","2017","g/cap/d","4.87","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2018","2018","g/cap/d","4.99","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2019","2019","g/cap/d","5.06","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2020","2020","g/cap/d","5.01","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2021","2021","g/cap/d","4.94","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2010","2010","t","499020.38","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2011","2011","t","501206.97","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2012","2012","t","515442.96","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2013","2013","t","531927.88","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2014","2014","t","544171.09","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2015","2015","t","535429.5","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2016","2016","t","561141.79","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2017","2017","t","586822.04","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2018","2018","t","604358.55","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2019","2019","t","617436.93","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2020","2020","t","613939.73","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2744","Eggs","2021","2021","t","607944.2","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2010","2010","t","384841.95","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2011","2011","t","386400.38","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2012","2012","t","397405.53","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2013","2013","t","410114.98","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2014","2014","t","419543.75","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2015","2015","t","412806.04","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2016","2016","t","432629.06","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2017","2017","t","452426.35","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2018","2018","t","465946.87","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2019","2019","t","476038.65","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2020","2020","t","473341.01","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2744","Eggs","2021","2021","t","468715.94","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2010","2010","kg","219.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2011","2011","kg","214.76","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2012","2012","kg","217.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2013","2013","kg","215.66","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2014","2014","kg","218.51","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2015","2015","kg","219.31","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2016","2016","kg","223.98","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2017","2017","kg","224.19","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2018","2018","kg","226.46","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2019","2019","kg","227.91","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2020","2020","kg","226.28","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2021","2021","kg","231.39","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2010","2010","kcal/cap/d","402","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2011","2011","kcal/cap/d","392","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2012","2012","kcal/cap/d","399","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2013","2013","kcal/cap/d","394","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2014","2014","kcal/cap/d","396","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2015","2015","kcal/cap/d","399","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2016","2016","kcal/cap/d","404","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2017","2017","kcal/cap/d","403","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2018","2018","kcal/cap/d","398","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2019","2019","kcal/cap/d","400","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2020","2020","kcal/cap/d","396","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2948","Milk - Excluding Butter","2021","2021","kcal/cap/d","403","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2010","2010","million Kcal","45628093.03","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2011","2011","million Kcal","44892112.97","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2012","2012","million Kcal","46135424.31","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2013","2013","million Kcal","45982670.77","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2014","2014","million Kcal","46571898.93","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2015","2015","million Kcal","47254026.37","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2016","2016","million Kcal","48273443.82","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2017","2017","million Kcal","48490690.61","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2018","2018","million Kcal","48227945.73","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2019","2019","million Kcal","48765883.18","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2020","2020","million Kcal","48502693.34","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2948","Milk - Excluding Butter","2021","2021","million Kcal","49519904.53","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2010","2010","g/cap/d","22.44","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2011","2011","g/cap/d","22.04","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2012","2012","g/cap/d","22.56","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2013","2013","g/cap/d","22.43","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2014","2014","g/cap/d","22.35","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2015","2015","g/cap/d","22.58","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2016","2016","g/cap/d","22.86","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2017","2017","g/cap/d","22.81","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2018","2018","g/cap/d","22.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2019","2019","g/cap/d","22.85","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2020","2020","g/cap/d","22.58","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2948","Milk - Excluding Butter","2021","2021","g/cap/d","22.98","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2010","2010","t","2549061.6","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2011","2011","t","2525314.75","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2012","2012","t","2607474.39","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2013","2013","t","2615267.82","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2014","2014","t","2627403.55","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2015","2015","t","2675431.15","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2016","2016","t","2730391.21","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2017","2017","t","2745351.43","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2018","2018","t","2742879.55","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2019","2019","t","2787699.71","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2020","2020","t","2768648.7","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2948","Milk - Excluding Butter","2021","2021","t","2827076.16","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2010","2010","t","2792755.66","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2011","2011","t","2752490.28","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2012","2012","t","2812662.01","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2013","2013","t","2805075.79","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2014","2014","t","2867953.16","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2015","2015","t","2906685.1","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2016","2016","t","2989456.05","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2017","2017","t","3015440.98","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2018","2018","t","3048431.31","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2019","2019","t","3087986.12","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2020","2020","t","3084154.78","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","681","Fat supply quantity (t)","S2948","Milk - Excluding Butter","2021","2021","t","3163228.69","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","219.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2011","2011","kg","214.76","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2012","2012","kg","217.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","215.66","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2014","2014","kg","218.51","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2015","2015","kg","219.31","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2016","2016","kg","223.98","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","224.19","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2018","2018","kg","226.46","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2019","2019","kg","227.91","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2020","2020","kg","226.28","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","231.39","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2010","2010","kcal/cap/d","401.72","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2011","2011","kcal/cap/d","391.85","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2012","2012","kcal/cap/d","399.17","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2013","2013","kcal/cap/d","394.46","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2014","2014","kcal/cap/d","396.21","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2015","2015","kcal/cap/d","398.83","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2016","2016","kcal/cap/d","404.19","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2017","2017","kcal/cap/d","402.83","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2018","2018","kcal/cap/d","397.82","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2019","2019","kcal/cap/d","399.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2020","2020","kcal/cap/d","395.56","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2021","2021","kcal/cap/d","402.59","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2010","2010","million Kcal","45628093.03","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2011","2011","million Kcal","44892112.97","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2012","2012","million Kcal","46135424.31","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2013","2013","million Kcal","45982670.77","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2014","2014","million Kcal","46571898.93","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2015","2015","million Kcal","47254026.37","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2016","2016","million Kcal","48273443.82","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2017","2017","million Kcal","48490690.61","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2018","2018","million Kcal","48227945.73","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2019","2019","million Kcal","48765883.18","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2020","2020","million Kcal","48502693.34","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","661","Food supply (kcal)","S2848","Milk - Excluding Butter","2021","2021","million Kcal","49519904.53","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2010","2010","g/cap/d","22.44","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2011","2011","g/cap/d","22.04","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2012","2012","g/cap/d","22.56","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2013","2013","g/cap/d","22.43","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2014","2014","g/cap/d","22.35","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2015","2015","g/cap/d","22.58","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2016","2016","g/cap/d","22.86","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2017","2017","g/cap/d","22.81","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2018","2018","g/cap/d","22.63","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2019","2019","g/cap/d","22.85","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2020","2020","g/cap/d","22.58","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2021","2021","g/cap/d","22.98","E","Estimated value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2848","Milk - Excluding Butter","2010","2010","t","2549061.6","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2848","Milk - Excluding Butter","2011","2011","t","2525314.75","I","Imputed value"
"FBS","Food Balances (2010-)","840","United States of America","671","Protein supply quantity (t)","S2848","Milk - Excluding Butter","2012","2012","t","2607474.39","I","Imputed value"
